-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
29.5,30.625,2024,1,74.46
29.5,31.25,2024,1,75.81
29.5,31.875,2024,1,81.55
29.5,32.5,2024,1,78.31
29.5,33.125,2024,1,69.33
29.5,33.75,2024,1,70.17
30.0,25.625,2024,1,54.6
30.0,26.25,2024,1,51.98
30.0,26.875,2024,1,54.89
30.0,27.5,2024,1,60.75
30.0,28.125,2024,1,66.02
30.0,28.75,2024,1,71.24
30.0,29.375,2024,1,74.92
30.0,30.0,2024,1,78.15
30.0,30.625,2024,1,76.13
30.0,31.25,2024,1,77.14
30.0,31.875,2024,1,82.05
30.0,32.5,2024,1,77.67
30.0,33.125,2024,1,79.29
30.0,33.75,2024,1,74.78
30.5,25.625,2024,1,55.57
30.5,26.25,2024,1,55.34
30.5,26.875,2024,1,60.5
30.5,27.5,2024,1,65.74
30.5,28.125,2024,1,68.5
30.5,28.75,2024,1,73.69
30.5,29.375,2024,1,77.51
30.5,30.0,2024,1,76.65
30.5,30.625,2024,1,75.6
30.5,31.25,2024,1,77.0
30.5,31.875,2024,1,79.8
30.5,32.5,2024,1,80.0
30.5,33.125,2024,1,80.58
30.5,33.75,2024,1,78.17
31.0,25.625,2024,1,60.48
31.0,26.25,2024,1,62.01
31.0,26.875,2024,1,67.31
31.0,27.5,2024,1,65.87
31.0,28.125,2024,1,67.51
31.0,28.75,2024,1,73.2
31.0,29.375,2024,1,71.92
31.0,30.0,2024,1,74.9
31.0,30.625,2024,1,77.06
31.0,31.25,2024,1,76.88
31.0,31.875,2024,1,79.45
31.0,32.5,2024,1,80.18
31.0,33.125,2024,1,76.1
31.0,33.75,2024,1,75.37
31.5,25.625,2024,1,66.92
31.5,26.25,2024,1,64.83
31.5,26.875,2024,1,65.03
31.5,27.5,2024,1,66.41
31.5,28.125,2024,1,69.76
31.5,28.75,2024,1,72.51
31.5,29.375,2024,1,74.03
31.5,30.0,2024,1,75.57
31.5,30.625,2024,1,73.43
31.5,31.25,2024,1,72.82
31.5,31.875,2024,1,74.34
31.5,32.5,2024,1,75.16
31.5,33.125,2024,1,74.99
31.5,33.75,2024,1,69.3
23.5,25.625,2024,2,45.27
23.5,26.25,2024,2,53.81
23.5,26.875,2024,2,51.91
23.5,27.5,2024,2,51.36
23.5,28.125,2024,2,49.86
23.5,28.75,2024,2,48.71
23.5,29.375,2024,2,49.1
23.5,30.0,2024,2,51.22
23.5,30.625,2024,2,57.3
23.5,31.25,2024,2,56.4
23.5,31.875,2024,2,54.85
23.5,32.5,2024,2,53.31
23.5,33.125,2024,2,49.75
23.5,33.75,2024,2,48.75
24.0,25.625,2024,2,52.7
24.0,26.25,2024,2,58.04
24.0,26.875,2024,2,54.9
24.0,27.5,2024,2,52.65
24.0,28.125,2024,2,51.33
24.0,28.75,2024,2,49.99
24.0,29.375,2024,2,50.06
24.0,30.0,2024,2,51.9
24.0,30.625,2024,2,60.17
24.0,31.25,2024,2,60.24
24.0,31.875,2024,2,58.73
24.0,32.5,2024,2,53.78
24.0,33.125,2024,2,52.19
24.0,33.75,2024,2,47.85
24.5,25.625,2024,2,55.79
24.5,26.25,2024,2,57.32
24.5,26.875,2024,2,57.07
24.5,27.5,2024,2,55.09
24.5,28.125,2024,2,52.67
24.5,28.75,2024,2,51.47
24.5,29.375,2024,2,51.52
24.5,30.0,2024,2,52.62
24.5,30.625,2024,2,59.61
24.5,31.25,2024,2,62.81
24.5,31.875,2024,2,60.86
24.5,32.5,2024,2,55.05
24.5,33.125,2024,2,51.84
24.5,33.75,2024,2,47.56
25.0,25.625,2024,2,56.03
25.0,26.25,2024,2,56.61
25.0,26.875,2024,2,56.45
25.0,27.5,2024,2,55.15
25.0,28.125,2024,2,53.45
25.0,28.75,2024,2,53.91
25.0,29.375,2024,2,51.67
25.0,30.0,2024,2,51.8
25.0,30.625,2024,2,57.72
25.0,31.25,2024,2,64.38
25.0,31.875,2024,2,63.43
25.0,32.5,2024,2,56.34
25.0,33.125,2024,2,53.0
25.0,33.75,2024,2,47.97
25.5,25.625,2024,2,55.58
25.5,26.25,2024,2,55.46
25.5,26.875,2024,2,55.36
25.5,27.5,2024,2,54.77
25.5,28.125,2024,2,53.11
25.5,28.75,2024,2,53.59
25.5,29.375,2024,2,55.16
25.5,30.0,2024,2,56.72
25.5,30.625,2024,2,59.26
25.5,31.25,2024,2,67.15
25.5,31.875,2024,2,65.12
25.5,32.5,2024,2,56.77
25.5,33.125,2024,2,56.62
25.5,33.75,2024,2,48.66
26.0,25.625,2024,2,54.28
26.0,26.25,2024,2,54.4
26.0,26.875,2024,2,54.25
26.0,27.5,2024,2,53.81
26.0,28.125,2024,2,53.5
26.0,28.75,2024,2,56.78
26.0,29.375,2024,2,58.14
26.0,30.0,2024,2,61.15
26.0,30.625,2024,2,64.07
26.0,31.25,2024,2,67.7
26.0,31.875,2024,2,62.61
26.0,32.5,2024,2,56.45
26.0,33.125,2024,2,54.13
26.0,33.75,2024,2,52.21
26.5,25.625,2024,2,53.22
26.5,26.25,2024,2,54.04
26.5,26.875,2024,2,54.84
26.5,27.5,2024,2,54.21
26.5,28.125,2024,2,54.61
26.5,28.75,2024,2,56.8
26.5,29.375,2024,2,58.22
26.5,30.0,2024,2,62.17
26.5,30.625,2024,2,65.69
26.5,31.25,2024,2,67.86
26.5,31.875,2024,2,61.25
26.5,32.5,2024,2,59.73
26.5,33.125,2024,2,57.66
26.5,33.75,2024,2,60.91
27.0,25.625,2024,2,53.03
27.0,26.25,2024,2,54.48
27.0,26.875,2024,2,55.01
27.0,27.5,2024,2,54.81
27.0,28.125,2024,2,54.41
27.0,28.75,2024,2,55.54
27.0,29.375,2024,2,58.55
27.0,30.0,2024,2,63.01
27.0,30.625,2024,2,67.44
27.0,31.25,2024,2,66.97
27.0,31.875,2024,2,68.52
27.0,32.5,2024,2,64.11
27.0,33.125,2024,2,66.39
27.0,33.75,2024,2,67.89
27.5,25.625,2024,2,53.78
27.5,26.25,2024,2,54.79
27.5,26.875,2024,2,55.95
27.5,27.5,2024,2,55.88
27.5,28.125,2024,2,55.03
27.5,28.75,2024,2,57.21
27.5,29.375,2024,2,59.65
27.5,30.0,2024,2,62.73
27.5,30.625,2024,2,68.16
27.5,31.25,2024,2,69.69
27.5,31.875,2024,2,71.96
27.5,32.5,2024,2,68.51
27.5,33.125,2024,2,70.67
27.5,33.75,2024,2,65.73
28.0,25.625,2024,2,55.48
28.0,26.25,2024,2,56.33
28.0,26.875,2024,2,56.41
28.0,27.5,2024,2,55.46
28.0,28.125,2024,2,55.95
28.0,28.75,2024,2,57.04
28.0,29.375,2024,2,60.18
28.0,30.0,2024,2,63.07
28.0,30.625,2024,2,69.06
28.0,31.25,2024,2,72.47
28.0,31.875,2024,2,75.12
28.0,32.5,2024,2,74.58
28.0,33.125,2024,2,67.7
28.0,33.75,2024,2,59.02
28.5,25.625,2024,2,57.72
28.5,26.25,2024,2,57.54
28.5,26.875,2024,2,56.17
28.5,27.5,2024,2,54.59
28.5,28.125,2024,2,56.35
28.5,28.75,2024,2,57.92
28.5,29.375,2024,2,60.05
28.5,30.0,2024,2,65.33
28.5,30.625,2024,2,70.41
28.5,31.25,2024,2,71.3
28.5,31.875,2024,2,76.87
28.5,32.5,2024,2,78.21
28.5,33.125,2024,2,66.45
28.5,33.75,2024,2,59.38
29.0,25.625,2024,2,58.79
29.0,26.25,2024,2,55.73
29.0,26.875,2024,2,53.57
29.0,27.5,2024,2,52.58
29.0,28.125,2024,2,53.21
29.0,28.75,2024,2,58.43
29.0,29.375,2024,2,61.24
29.0,30.0,2024,2,69.36
29.0,30.625,2024,2,72.58
29.0,31.25,2024,2,71.26
29.0,31.875,2024,2,78.69
29.0,32.5,2024,2,76.61
29.0,33.125,2024,2,67.48
29.0,33.75,2024,2,76.94
29.5,25.625,2024,2,57.77
29.5,26.25,2024,2,55.25
29.5,26.875,2024,2,51.3
29.5,27.5,2024,2,52.88
29.5,28.125,2024,2,53.86
29.5,28.75,2024,2,59.32
29.5,29.375,2024,2,67.62
29.5,30.0,2024,2,74.78
29.5,30.625,2024,2,74.18
29.5,31.25,2024,2,75.05
29.5,31.875,2024,2,81.24
29.5,32.5,2024,2,78.33
29.5,33.125,2024,2,79.44
29.5,33.75,2024,2,81.03
30.0,25.625,2024,2,58.71
30.0,26.25,2024,2,56.1
30.0,26.875,2024,2,52.99
30.0,27.5,2024,2,51.56
30.0,28.125,2024,2,56.21
30.0,28.75,2024,2,65.13
30.0,29.375,2024,2,73.47
30.0,30.0,2024,2,78.04
30.0,30.625,2024,2,76.48
30.0,31.25,2024,2,76.89
30.0,31.875,2024,2,80.96
30.0,32.5,2024,2,79.92
30.0,33.125,2024,2,84.17
30.0,33.75,2024,2,81.27
30.5,25.625,2024,2,58.96
30.5,26.25,2024,2,58.04
30.5,26.875,2024,2,57.56
30.5,27.5,2024,2,60.22
30.5,28.125,2024,2,64.04
30.5,28.75,2024,2,71.81
30.5,29.375,2024,2,77.55
30.5,30.0,2024,2,77.23
30.5,30.625,2024,2,76.72
30.5,31.25,2024,2,78.15
30.5,31.875,2024,2,80.54
30.5,32.5,2024,2,82.38
30.5,33.125,2024,2,85.81
30.5,33.75,2024,2,82.92
31.0,25.625,2024,2,60.39
31.0,26.25,2024,2,62.54
31.0,26.875,2024,2,64.49
31.0,27.5,2024,2,64.25
31.0,28.125,2024,2,68.97
31.0,28.75,2024,2,72.22
31.0,29.375,2024,2,71.85
31.0,30.0,2024,2,75.52
31.0,30.625,2024,2,78.11
31.0,31.25,2024,2,78.86
31.0,31.875,2024,2,82.0
31.0,32.5,2024,2,84.87
31.0,33.125,2024,2,84.15
31.0,33.75,2024,2,82.64
31.5,25.625,2024,2,68.08
31.5,26.25,2024,2,65.08
31.5,26.875,2024,2,64.06
31.5,27.5,2024,2,65.47
31.5,28.125,2024,2,67.81
31.5,28.75,2024,2,70.43
31.5,29.375,2024,2,72.71
31.5,30.0,2024,2,75.15
31.5,30.625,2024,2,73.93
31.5,31.25,2024,2,77.22
31.5,31.875,2024,2,78.98
31.5,32.5,2024,2,77.82
31.5,33.125,2024,2,77.72
31.5,33.75,2024,2,75.19
23.5,25.625,2024,3,38.67
23.5,26.25,2024,3,52.08
23.5,26.875,2024,3,53.38
23.5,27.5,2024,3,54.0
23.5,28.125,2024,3,53.01
23.5,28.75,2024,3,52.08
23.5,29.375,2024,3,52.66
23.5,30.0,2024,3,53.56
23.5,30.625,2024,3,55.05
23.5,31.25,2024,3,52.41
23.5,31.875,2024,3,50.38
23.5,32.5,2024,3,50.06
23.5,33.125,2024,3,47.85
23.5,33.75,2024,3,55.23
24.0,25.625,2024,3,45.48
24.0,26.25,2024,3,56.21
24.0,26.875,2024,3,56.4
24.0,27.5,2024,3,55.63
24.0,28.125,2024,3,55.04
24.0,28.75,2024,3,54.13
24.0,29.375,2024,3,55.66
24.0,30.0,2024,3,56.46
24.0,30.625,2024,3,58.39
24.0,31.25,2024,3,56.59
24.0,31.875,2024,3,55.47
24.0,32.5,2024,3,52.21
24.0,33.125,2024,3,49.61
24.0,33.75,2024,3,54.35
24.5,25.625,2024,3,51.27
24.5,26.25,2024,3,57.21
24.5,26.875,2024,3,58.85
24.5,27.5,2024,3,58.72
24.5,28.125,2024,3,57.36
24.5,28.75,2024,3,56.99
24.5,29.375,2024,3,59.31
24.5,30.0,2024,3,59.36
24.5,30.625,2024,3,59.33
24.5,31.25,2024,3,59.94
24.5,31.875,2024,3,58.81
24.5,32.5,2024,3,54.53
24.5,33.125,2024,3,49.22
24.5,33.75,2024,3,54.91
25.0,25.625,2024,3,54.37
25.0,26.25,2024,3,57.31
25.0,26.875,2024,3,58.39
25.0,27.5,2024,3,59.27
25.0,28.125,2024,3,59.55
25.0,28.75,2024,3,61.12
25.0,29.375,2024,3,60.44
25.0,30.0,2024,3,59.71
25.0,30.625,2024,3,60.41
25.0,31.25,2024,3,63.24
25.0,31.875,2024,3,62.82
25.0,32.5,2024,3,55.93
25.0,33.125,2024,3,52.58
25.0,33.75,2024,3,59.13
25.5,25.625,2024,3,57.0
25.5,26.25,2024,3,58.05
25.5,26.875,2024,3,58.21
25.5,27.5,2024,3,59.96
25.5,28.125,2024,3,60.61
25.5,28.75,2024,3,62.39
25.5,29.375,2024,3,65.15
25.5,30.0,2024,3,66.25
25.5,30.625,2024,3,63.4
25.5,31.25,2024,3,67.6
25.5,31.875,2024,3,64.83
25.5,32.5,2024,3,57.37
25.5,33.125,2024,3,56.7
25.5,33.75,2024,3,63.59
26.0,25.625,2024,3,57.55
26.0,26.25,2024,3,58.08
26.0,26.875,2024,3,58.47
26.0,27.5,2024,3,59.83
26.0,28.125,2024,3,62.33
26.0,28.75,2024,3,66.08
26.0,29.375,2024,3,69.33
26.0,30.0,2024,3,71.07
26.0,30.625,2024,3,68.51
26.0,31.25,2024,3,67.55
26.0,31.875,2024,3,61.04
26.0,32.5,2024,3,56.79
26.0,33.125,2024,3,55.72
26.0,33.75,2024,3,65.9
26.5,25.625,2024,3,57.24
26.5,26.25,2024,3,58.46
26.5,26.875,2024,3,59.4
26.5,27.5,2024,3,60.45
26.5,28.125,2024,3,63.45
26.5,28.75,2024,3,63.67
26.5,29.375,2024,3,67.78
26.5,30.0,2024,3,70.64
26.5,30.625,2024,3,69.1
26.5,31.25,2024,3,66.16
26.5,31.875,2024,3,57.31
26.5,32.5,2024,3,58.92
26.5,33.125,2024,3,58.21
26.5,33.75,2024,3,66.09
27.0,25.625,2024,3,57.57
27.0,26.25,2024,3,58.92
27.0,26.875,2024,3,58.46
27.0,27.5,2024,3,59.4
27.0,28.125,2024,3,60.46
27.0,28.75,2024,3,59.97
27.0,29.375,2024,3,66.05
27.0,30.0,2024,3,69.53
27.0,30.625,2024,3,69.1
27.0,31.25,2024,3,63.45
27.0,31.875,2024,3,62.73
27.0,32.5,2024,3,63.06
27.0,33.125,2024,3,64.66
27.0,33.75,2024,3,67.75
27.5,25.625,2024,3,58.4
27.5,26.25,2024,3,58.76
27.5,26.875,2024,3,57.64
27.5,27.5,2024,3,58.1
27.5,28.125,2024,3,57.58
27.5,28.75,2024,3,60.16
27.5,29.375,2024,3,65.08
27.5,30.0,2024,3,67.67
27.5,30.625,2024,3,67.54
27.5,31.25,2024,3,65.66
27.5,31.875,2024,3,65.78
27.5,32.5,2024,3,66.85
27.5,33.125,2024,3,69.24
27.5,33.75,2024,3,63.81
28.0,25.625,2024,3,58.5
28.0,26.25,2024,3,58.88
28.0,26.875,2024,3,58.19
28.0,27.5,2024,3,56.93
28.0,28.125,2024,3,57.09
28.0,28.75,2024,3,58.32
28.0,29.375,2024,3,63.89
28.0,30.0,2024,3,66.46
28.0,30.625,2024,3,68.02
28.0,31.25,2024,3,68.9
28.0,31.875,2024,3,69.52
28.0,32.5,2024,3,72.55
28.0,33.125,2024,3,67.61
28.0,33.75,2024,3,61.03
28.5,25.625,2024,3,58.31
28.5,26.25,2024,3,58.78
28.5,26.875,2024,3,58.89
28.5,27.5,2024,3,56.79
28.5,28.125,2024,3,57.17
28.5,28.75,2024,3,58.58
28.5,29.375,2024,3,62.98
28.5,30.0,2024,3,67.82
28.5,30.625,2024,3,69.64
28.5,31.25,2024,3,70.13
28.5,31.875,2024,3,72.89
28.5,32.5,2024,3,77.21
28.5,33.125,2024,3,66.46
28.5,33.75,2024,3,62.08
29.0,25.625,2024,3,57.1
29.0,26.25,2024,3,55.43
29.0,26.875,2024,3,54.8
29.0,27.5,2024,3,53.54
29.0,28.125,2024,3,53.87
29.0,28.75,2024,3,59.82
29.0,29.375,2024,3,64.72
29.0,30.0,2024,3,70.9
29.0,30.625,2024,3,71.46
29.0,31.25,2024,3,71.44
29.0,31.875,2024,3,74.73
29.0,32.5,2024,3,77.48
29.0,33.125,2024,3,66.19
29.0,33.75,2024,3,70.2
29.5,25.625,2024,3,55.08
29.5,26.25,2024,3,54.04
29.5,26.875,2024,3,50.32
29.5,27.5,2024,3,51.53
29.5,28.125,2024,3,53.73
29.5,28.75,2024,3,60.16
29.5,29.375,2024,3,69.76
29.5,30.0,2024,3,74.17
29.5,30.625,2024,3,72.98
29.5,31.25,2024,3,74.82
29.5,31.875,2024,3,78.34
29.5,32.5,2024,3,77.97
29.5,33.125,2024,3,74.75
29.5,33.75,2024,3,78.96
30.0,25.625,2024,3,55.03
30.0,26.25,2024,3,53.67
30.0,26.875,2024,3,50.5
30.0,27.5,2024,3,48.87
30.0,28.125,2024,3,53.44
30.0,28.75,2024,3,61.13
30.0,29.375,2024,3,72.63
30.0,30.0,2024,3,77.61
30.0,30.625,2024,3,75.89
30.0,31.25,2024,3,76.49
30.0,31.875,2024,3,78.21
30.0,32.5,2024,3,76.92
30.0,33.125,2024,3,81.22
30.0,33.75,2024,3,80.42
30.5,25.625,2024,3,54.92
30.5,26.25,2024,3,55.22
30.5,26.875,2024,3,54.95
30.5,27.5,2024,3,56.95
30.5,28.125,2024,3,59.21
30.5,28.75,2024,3,67.61
30.5,29.375,2024,3,77.1
30.5,30.0,2024,3,76.36
30.5,30.625,2024,3,75.23
30.5,31.25,2024,3,77.22
30.5,31.875,2024,3,77.48
30.5,32.5,2024,3,79.03
30.5,33.125,2024,3,82.92
30.5,33.75,2024,3,81.67
31.0,25.625,2024,3,57.82
31.0,26.25,2024,3,59.89
31.0,26.875,2024,3,60.04
31.0,27.5,2024,3,61.06
31.0,28.125,2024,3,64.86
31.0,28.75,2024,3,71.36
31.0,29.375,2024,3,71.58
31.0,30.0,2024,3,73.72
31.0,30.625,2024,3,76.53
31.0,31.25,2024,3,76.48
31.0,31.875,2024,3,79.5
31.0,32.5,2024,3,81.26
31.0,33.125,2024,3,79.93
31.0,33.75,2024,3,81.28
31.5,25.625,2024,3,67.13
31.5,26.25,2024,3,63.38
31.5,26.875,2024,3,63.13
31.5,27.5,2024,3,65.57
31.5,28.125,2024,3,69.58
31.5,28.75,2024,3,71.89
31.5,29.375,2024,3,73.76
31.5,30.0,2024,3,75.07
31.5,30.625,2024,3,74.29
31.5,31.25,2024,3,76.46
31.5,31.875,2024,3,77.41
31.5,32.5,2024,3,76.45
31.5,33.125,2024,3,75.3
31.5,33.75,2024,3,76.37
23.5,25.625,2024,4,51.65
23.5,26.25,2024,4,59.38
23.5,26.875,2024,4,56.19
23.5,27.5,2024,4,55.39
23.5,28.125,2024,4,54.94
23.5,28.75,2024,4,53.66
23.5,29.375,2024,4,51.78
23.5,30.0,2024,4,51.18
23.5,30.625,2024,4,53.28
23.5,31.25,2024,4,49.74
23.5,31.875,2024,4,45.89
23.5,32.5,2024,4,45.46
23.5,33.125,2024,4,47.84
23.5,33.75,2024,4,57.4
24.0,25.625,2024,4,57.05
24.0,26.25,2024,4,63.1
24.0,26.875,2024,4,58.9
24.0,27.5,2024,4,55.84
24.0,28.125,2024,4,55.21
24.0,28.75,2024,4,53.78
24.0,29.375,2024,4,52.2
24.0,30.0,2024,4,51.11
24.0,30.625,2024,4,55.84
24.0,31.25,2024,4,52.81
24.0,31.875,2024,4,48.83
24.0,32.5,2024,4,45.99
24.0,33.125,2024,4,48.27
24.0,33.75,2024,4,56.24
24.5,25.625,2024,4,58.66
24.5,26.25,2024,4,61.27
24.5,26.875,2024,4,60.66
24.5,27.5,2024,4,57.24
24.5,28.125,2024,4,55.33
24.5,28.75,2024,4,53.83
24.5,29.375,2024,4,53.1
24.5,30.0,2024,4,50.71
24.5,30.625,2024,4,56.02
24.5,31.25,2024,4,55.53
24.5,31.875,2024,4,51.03
24.5,32.5,2024,4,48.09
24.5,33.125,2024,4,47.91
24.5,33.75,2024,4,55.02
25.0,25.625,2024,4,58.99
25.0,26.25,2024,4,60.69
25.0,26.875,2024,4,59.93
25.0,27.5,2024,4,56.49
25.0,28.125,2024,4,54.73
25.0,28.75,2024,4,54.65
25.0,29.375,2024,4,51.88
25.0,30.0,2024,4,48.57
25.0,30.625,2024,4,55.44
25.0,31.25,2024,4,58.57
25.0,31.875,2024,4,54.75
25.0,32.5,2024,4,50.4
25.0,33.125,2024,4,49.83
25.0,33.75,2024,4,55.5
25.5,25.625,2024,4,58.56
25.5,26.25,2024,4,59.29
25.5,26.875,2024,4,58.03
25.5,27.5,2024,4,55.44
25.5,28.125,2024,4,52.58
25.5,28.75,2024,4,52.2
25.5,29.375,2024,4,52.99
25.5,30.0,2024,4,52.43
25.5,30.625,2024,4,56.89
25.5,31.25,2024,4,63.59
25.5,31.875,2024,4,59.47
25.5,32.5,2024,4,53.57
25.5,33.125,2024,4,53.25
25.5,33.75,2024,4,56.06
26.0,25.625,2024,4,56.37
26.0,26.25,2024,4,57.11
26.0,26.875,2024,4,55.85
26.0,27.5,2024,4,54.07
26.0,28.125,2024,4,51.36
26.0,28.75,2024,4,53.47
26.0,29.375,2024,4,54.8
26.0,30.0,2024,4,57.11
26.0,30.625,2024,4,61.85
26.0,31.25,2024,4,64.72
26.0,31.875,2024,4,59.06
26.0,32.5,2024,4,55.82
26.0,33.125,2024,4,51.09
26.0,33.75,2024,4,57.26
