-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
25.5,32.5,2023,1,0.0
25.5,33.125,2023,1,0.0
25.5,33.75,2023,1,0.0
26.0,25.625,2023,1,0.09
26.0,26.25,2023,1,0.06
26.0,26.875,2023,1,0.01
26.0,27.5,2023,1,0.01
26.0,28.125,2023,1,0.0
26.0,28.75,2023,1,0.0
26.0,29.375,2023,1,0.0
26.0,30.0,2023,1,0.0
26.0,30.625,2023,1,0.0
26.0,31.25,2023,1,0.0
26.0,31.875,2023,1,0.0
26.0,32.5,2023,1,0.0
26.0,33.125,2023,1,0.0
26.0,33.75,2023,1,0.0
26.5,25.625,2023,1,0.26
26.5,26.25,2023,1,0.11
26.5,26.875,2023,1,0.02
26.5,27.5,2023,1,0.01
26.5,28.125,2023,1,0.0
26.5,28.75,2023,1,0.0
26.5,29.375,2023,1,0.0
26.5,30.0,2023,1,0.0
26.5,30.625,2023,1,0.0
26.5,31.25,2023,1,0.0
26.5,31.875,2023,1,0.0
26.5,32.5,2023,1,0.0
26.5,33.125,2023,1,0.0
26.5,33.75,2023,1,0.0
27.0,25.625,2023,1,0.4
27.0,26.25,2023,1,0.17
27.0,26.875,2023,1,0.03
27.0,27.5,2023,1,0.01
27.0,28.125,2023,1,0.0
27.0,28.75,2023,1,0.0
27.0,29.375,2023,1,0.01
27.0,30.0,2023,1,0.0
27.0,30.625,2023,1,0.01
27.0,31.25,2023,1,0.0
27.0,31.875,2023,1,0.0
27.0,32.5,2023,1,0.0
27.0,33.125,2023,1,0.0
27.0,33.75,2023,1,0.0
27.5,25.625,2023,1,0.5
27.5,26.25,2023,1,0.23
27.5,26.875,2023,1,0.07
27.5,27.5,2023,1,0.02
27.5,28.125,2023,1,0.01
27.5,28.75,2023,1,0.02
27.5,29.375,2023,1,0.03
27.5,30.0,2023,1,0.02
27.5,30.625,2023,1,0.02
27.5,31.25,2023,1,0.01
27.5,31.875,2023,1,0.01
27.5,32.5,2023,1,0.0
27.5,33.125,2023,1,0.0
27.5,33.75,2023,1,0.0
28.0,25.625,2023,1,0.59
28.0,26.25,2023,1,0.43
28.0,26.875,2023,1,0.19
28.0,27.5,2023,1,0.16
28.0,28.125,2023,1,0.03
28.0,28.75,2023,1,0.06
28.0,29.375,2023,1,0.06
28.0,30.0,2023,1,0.04
28.0,30.625,2023,1,0.03
28.0,31.25,2023,1,0.02
28.0,31.875,2023,1,0.02
28.0,32.5,2023,1,0.02
28.0,33.125,2023,1,0.03
28.0,33.75,2023,1,0.09
28.5,25.625,2023,1,0.96
28.5,26.25,2023,1,0.51
28.5,26.875,2023,1,0.25
28.5,27.5,2023,1,0.11
28.5,28.125,2023,1,0.06
28.5,28.75,2023,1,0.04
28.5,29.375,2023,1,0.03
28.5,30.0,2023,1,0.02
28.5,30.625,2023,1,0.03
28.5,31.25,2023,1,0.03
28.5,31.875,2023,1,0.05
28.5,32.5,2023,1,0.07
28.5,33.125,2023,1,0.1
28.5,33.75,2023,1,0.53
29.0,25.625,2023,1,0.68
29.0,26.25,2023,1,0.42
29.0,26.875,2023,1,0.08
29.0,27.5,2023,1,0.03
29.0,28.125,2023,1,0.04
29.0,28.75,2023,1,0.06
29.0,29.375,2023,1,0.03
29.0,30.0,2023,1,0.02
29.0,30.625,2023,1,0.02
29.0,31.25,2023,1,0.04
29.0,31.875,2023,1,0.04
29.0,32.5,2023,1,0.1
29.0,33.125,2023,1,0.12
29.0,33.75,2023,1,0.17
29.5,25.625,2023,1,0.86
29.5,26.25,2023,1,0.29
29.5,26.875,2023,1,0.06
29.5,27.5,2023,1,0.05
29.5,28.125,2023,1,0.09
29.5,28.75,2023,1,0.12
29.5,29.375,2023,1,0.11
29.5,30.0,2023,1,0.06
29.5,30.625,2023,1,0.05
29.5,31.25,2023,1,0.04
29.5,31.875,2023,1,0.06
29.5,32.5,2023,1,0.16
29.5,33.125,2023,1,0.05
29.5,33.75,2023,1,0.07
30.0,25.625,2023,1,1.44
30.0,26.25,2023,1,0.22
30.0,26.875,2023,1,0.11
30.0,27.5,2023,1,0.1
30.0,28.125,2023,1,0.24
30.0,28.75,2023,1,0.16
30.0,29.375,2023,1,0.28
30.0,30.0,2023,1,0.1
30.0,30.625,2023,1,0.1
30.0,31.25,2023,1,0.06
30.0,31.875,2023,1,0.09
30.0,32.5,2023,1,0.21
30.0,33.125,2023,1,0.22
30.0,33.75,2023,1,0.08
30.5,25.625,2023,1,1.81
30.5,26.25,2023,1,0.54
30.5,26.875,2023,1,0.32
30.5,27.5,2023,1,0.27
30.5,28.125,2023,1,0.68
30.5,28.75,2023,1,0.87
30.5,29.375,2023,1,0.79
30.5,30.0,2023,1,0.32
30.5,30.625,2023,1,0.22
30.5,31.25,2023,1,0.14
30.5,31.875,2023,1,0.12
30.5,32.5,2023,1,0.09
30.5,33.125,2023,1,0.12
30.5,33.75,2023,1,0.03
31.0,25.625,2023,1,2.33
31.0,26.25,2023,1,1.16
31.0,26.875,2023,1,0.71
31.0,27.5,2023,1,1.05
31.0,28.125,2023,1,1.69
31.0,28.75,2023,1,2.02
31.0,29.375,2023,1,1.78
31.0,30.0,2023,1,0.89
31.0,30.625,2023,1,0.76
31.0,31.25,2023,1,0.38
31.0,31.875,2023,1,0.34
31.0,32.5,2023,1,0.1
31.0,33.125,2023,1,0.05
31.0,33.75,2023,1,0.03
31.5,25.625,2023,1,5.45
31.5,26.25,2023,1,2.05
31.5,26.875,2023,1,2.33
31.5,27.5,2023,1,2.22
31.5,28.125,2023,1,2.6
31.5,28.75,2023,1,2.61
31.5,29.375,2023,1,2.49
31.5,30.0,2023,1,1.73
31.5,30.625,2023,1,1.37
31.5,31.25,2023,1,0.69
31.5,31.875,2023,1,0.62
31.5,32.5,2023,1,0.17
31.5,33.125,2023,1,0.06
31.5,33.75,2023,1,0.02
23.0,25.625,2023,2,0.0
23.0,26.25,2023,2,0.0
23.0,26.875,2023,2,0.0
23.0,27.5,2023,2,0.0
23.0,28.125,2023,2,0.0
23.0,28.75,2023,2,0.0
23.0,29.375,2023,2,0.0
23.0,30.0,2023,2,0.0
23.0,30.625,2023,2,0.0
23.0,31.25,2023,2,0.0
23.0,31.875,2023,2,0.0
23.0,32.5,2023,2,0.0
23.0,33.125,2023,2,0.0
23.0,33.75,2023,2,0.0
23.5,25.625,2023,2,0.0
23.5,26.25,2023,2,0.0
23.5,26.875,2023,2,0.0
23.5,27.5,2023,2,0.0
23.5,28.125,2023,2,0.0
23.5,28.75,2023,2,0.0
23.5,29.375,2023,2,0.0
23.5,30.0,2023,2,0.0
23.5,30.625,2023,2,0.0
23.5,31.25,2023,2,0.0
23.5,31.875,2023,2,0.0
23.5,32.5,2023,2,0.0
23.5,33.125,2023,2,0.0
23.5,33.75,2023,2,0.0
24.0,25.625,2023,2,0.0
24.0,26.25,2023,2,0.0
24.0,26.875,2023,2,0.0
24.0,27.5,2023,2,0.0
24.0,28.125,2023,2,0.0
24.0,28.75,2023,2,0.0
24.0,29.375,2023,2,0.0
24.0,30.0,2023,2,0.0
24.0,30.625,2023,2,0.0
24.0,31.25,2023,2,0.0
24.0,31.875,2023,2,0.0
24.0,32.5,2023,2,0.0
24.0,33.125,2023,2,0.0
24.0,33.75,2023,2,0.0
24.5,25.625,2023,2,0.0
24.5,26.25,2023,2,0.0
24.5,26.875,2023,2,0.0
24.5,27.5,2023,2,0.0
24.5,28.125,2023,2,0.0
24.5,28.75,2023,2,0.0
24.5,29.375,2023,2,0.0
24.5,30.0,2023,2,0.0
24.5,30.625,2023,2,0.0
24.5,31.25,2023,2,0.0
24.5,31.875,2023,2,0.0
24.5,32.5,2023,2,0.0
24.5,33.125,2023,2,0.0
24.5,33.75,2023,2,0.0
25.0,25.625,2023,2,0.0
25.0,26.25,2023,2,0.0
25.0,26.875,2023,2,0.0
25.0,27.5,2023,2,0.0
25.0,28.125,2023,2,0.0
25.0,28.75,2023,2,0.0
25.0,29.375,2023,2,0.0
25.0,30.0,2023,2,0.0
25.0,30.625,2023,2,0.0
25.0,31.25,2023,2,0.0
25.0,31.875,2023,2,0.0
25.0,32.5,2023,2,0.0
25.0,33.125,2023,2,0.0
25.0,33.75,2023,2,0.0
25.5,25.625,2023,2,0.0
25.5,26.25,2023,2,0.0
25.5,26.875,2023,2,0.0
25.5,27.5,2023,2,0.0
25.5,28.125,2023,2,0.0
25.5,28.75,2023,2,0.0
25.5,29.375,2023,2,0.0
25.5,30.0,2023,2,0.0
25.5,30.625,2023,2,0.0
25.5,31.25,2023,2,0.0
25.5,31.875,2023,2,0.0
25.5,32.5,2023,2,0.0
25.5,33.125,2023,2,0.0
25.5,33.75,2023,2,0.0
26.0,25.625,2023,2,0.02
26.0,26.25,2023,2,0.0
26.0,26.875,2023,2,0.0
26.0,27.5,2023,2,0.0
26.0,28.125,2023,2,0.0
26.0,28.75,2023,2,0.0
26.0,29.375,2023,2,0.0
26.0,30.0,2023,2,0.0
26.0,30.625,2023,2,0.0
26.0,31.25,2023,2,0.0
26.0,31.875,2023,2,0.0
26.0,32.5,2023,2,0.0
26.0,33.125,2023,2,0.0
26.0,33.75,2023,2,0.0
26.5,25.625,2023,2,0.02
26.5,26.25,2023,2,0.0
26.5,26.875,2023,2,0.0
26.5,27.5,2023,2,0.0
26.5,28.125,2023,2,0.0
26.5,28.75,2023,2,0.0
26.5,29.375,2023,2,0.0
26.5,30.0,2023,2,0.0
26.5,30.625,2023,2,0.0
26.5,31.25,2023,2,0.0
26.5,31.875,2023,2,0.0
26.5,32.5,2023,2,0.0
26.5,33.125,2023,2,0.0
26.5,33.75,2023,2,0.0
27.0,25.625,2023,2,0.01
27.0,26.25,2023,2,0.0
27.0,26.875,2023,2,0.01
27.0,27.5,2023,2,0.01
27.0,28.125,2023,2,0.02
27.0,28.75,2023,2,0.02
27.0,29.375,2023,2,0.02
27.0,30.0,2023,2,0.02
27.0,30.625,2023,2,0.01
27.0,31.25,2023,2,0.0
27.0,31.875,2023,2,0.0
27.0,32.5,2023,2,0.0
27.0,33.125,2023,2,0.0
27.0,33.75,2023,2,0.0
27.5,25.625,2023,2,0.02
27.5,26.25,2023,2,0.02
27.5,26.875,2023,2,0.11
27.5,27.5,2023,2,0.06
27.5,28.125,2023,2,0.15
27.5,28.75,2023,2,0.1
27.5,29.375,2023,2,0.11
27.5,30.0,2023,2,0.05
27.5,30.625,2023,2,0.06
27.5,31.25,2023,2,0.01
27.5,31.875,2023,2,0.01
27.5,32.5,2023,2,0.0
27.5,33.125,2023,2,0.0
27.5,33.75,2023,2,0.04
28.0,25.625,2023,2,0.06
28.0,26.25,2023,2,0.11
28.0,26.875,2023,2,0.38
28.0,27.5,2023,2,0.38
28.0,28.125,2023,2,0.61
28.0,28.75,2023,2,0.25
28.0,29.375,2023,2,0.22
28.0,30.0,2023,2,0.11
28.0,30.625,2023,2,0.09
28.0,31.25,2023,2,0.02
28.0,31.875,2023,2,0.01
28.0,32.5,2023,2,0.01
28.0,33.125,2023,2,0.0
28.0,33.75,2023,2,0.11
28.5,25.625,2023,2,0.14
28.5,26.25,2023,2,0.37
28.5,26.875,2023,2,0.86
28.5,27.5,2023,2,1.23
28.5,28.125,2023,2,1.11
28.5,28.75,2023,2,0.28
28.5,29.375,2023,2,0.28
28.5,30.0,2023,2,0.15
28.5,30.625,2023,2,0.08
28.5,31.25,2023,2,0.03
28.5,31.875,2023,2,0.02
28.5,32.5,2023,2,0.01
28.5,33.125,2023,2,0.01
28.5,33.75,2023,2,0.32
29.0,25.625,2023,2,0.42
29.0,26.25,2023,2,0.84
29.0,26.875,2023,2,2.02
29.0,27.5,2023,2,2.02
29.0,28.125,2023,2,1.55
29.0,28.75,2023,2,0.38
29.0,29.375,2023,2,0.36
29.0,30.0,2023,2,0.18
29.0,30.625,2023,2,0.14
29.0,31.25,2023,2,0.04
29.0,31.875,2023,2,0.03
29.0,32.5,2023,2,0.04
29.0,33.125,2023,2,0.08
29.0,33.75,2023,2,0.27
29.5,25.625,2023,2,0.72
29.5,26.25,2023,2,1.55
29.5,26.875,2023,2,2.51
29.5,27.5,2023,2,2.8
29.5,28.125,2023,2,2.86
29.5,28.75,2023,2,1.56
29.5,29.375,2023,2,1.16
29.5,30.0,2023,2,0.29
29.5,30.625,2023,2,0.21
29.5,31.25,2023,2,0.06
29.5,31.875,2023,2,0.08
29.5,32.5,2023,2,0.12
29.5,33.125,2023,2,0.09
29.5,33.75,2023,2,0.17
30.0,25.625,2023,2,3.07
30.0,26.25,2023,2,2.77
30.0,26.875,2023,2,3.31
30.0,27.5,2023,2,3.69
30.0,28.125,2023,2,5.06
30.0,28.75,2023,2,1.7
30.0,29.375,2023,2,2.35
30.0,30.0,2023,2,0.49
30.0,30.625,2023,2,0.37
30.0,31.25,2023,2,0.18
30.0,31.875,2023,2,0.17
30.0,32.5,2023,2,0.18
30.0,33.125,2023,2,0.15
30.0,33.75,2023,2,0.23
30.5,25.625,2023,2,6.48
30.5,26.25,2023,2,5.08
30.5,26.875,2023,2,5.16
30.5,27.5,2023,2,5.38
30.5,28.125,2023,2,9.05
30.5,28.75,2023,2,3.71
30.5,29.375,2023,2,3.91
30.5,30.0,2023,2,0.82
30.5,30.625,2023,2,0.47
30.5,31.25,2023,2,0.19
30.5,31.875,2023,2,0.19
30.5,32.5,2023,2,0.1
30.5,33.125,2023,2,0.13
30.5,33.75,2023,2,0.15
31.0,25.625,2023,2,9.27
31.0,26.25,2023,2,7.43
31.0,26.875,2023,2,7.8
31.0,27.5,2023,2,9.5
31.0,28.125,2023,2,13.05
31.0,28.75,2023,2,8.29
31.0,29.375,2023,2,5.87
31.0,30.0,2023,2,1.71
31.0,30.625,2023,2,1.22
31.0,31.25,2023,2,0.28
31.0,31.875,2023,2,0.2
31.0,32.5,2023,2,0.04
31.0,33.125,2023,2,0.06
31.0,33.75,2023,2,0.05
31.5,25.625,2023,2,11.84
31.5,26.25,2023,2,7.45
31.5,26.875,2023,2,10.81
31.5,27.5,2023,2,10.91
31.5,28.125,2023,2,13.57
31.5,28.75,2023,2,11.36
31.5,29.375,2023,2,9.13
31.5,30.0,2023,2,3.53
31.5,30.625,2023,2,2.35
31.5,31.25,2023,2,0.51
31.5,31.875,2023,2,0.43
31.5,32.5,2023,2,0.09
31.5,33.125,2023,2,0.02
31.5,33.75,2023,2,0.01
23.0,25.625,2023,3,0.0
23.0,26.25,2023,3,0.0
23.0,26.875,2023,3,0.0
23.0,27.5,2023,3,0.0
23.0,28.125,2023,3,0.0
23.0,28.75,2023,3,0.0
23.0,29.375,2023,3,0.0
23.0,30.0,2023,3,0.0
23.0,30.625,2023,3,0.0
23.0,31.25,2023,3,0.0
23.0,31.875,2023,3,0.0
23.0,32.5,2023,3,0.0
23.0,33.125,2023,3,0.0
23.0,33.75,2023,3,0.0
23.5,25.625,2023,3,0.0
23.5,26.25,2023,3,0.0
23.5,26.875,2023,3,0.0
23.5,27.5,2023,3,0.0
23.5,28.125,2023,3,0.0
23.5,28.75,2023,3,0.0
23.5,29.375,2023,3,0.0
23.5,30.0,2023,3,0.0
23.5,30.625,2023,3,0.0
23.5,31.25,2023,3,0.0
23.5,31.875,2023,3,0.0
23.5,32.5,2023,3,0.0
23.5,33.125,2023,3,0.0
23.5,33.75,2023,3,0.0
24.0,25.625,2023,3,0.01
24.0,26.25,2023,3,0.01
24.0,26.875,2023,3,0.0
24.0,27.5,2023,3,0.0
24.0,28.125,2023,3,0.0
24.0,28.75,2023,3,0.0
24.0,29.375,2023,3,0.0
24.0,30.0,2023,3,0.0
24.0,30.625,2023,3,0.0
24.0,31.25,2023,3,0.0
24.0,31.875,2023,3,0.0
24.0,32.5,2023,3,0.0
24.0,33.125,2023,3,0.0
24.0,33.75,2023,3,0.0
24.5,25.625,2023,3,0.01
24.5,26.25,2023,3,0.01
24.5,26.875,2023,3,0.01
24.5,27.5,2023,3,0.01
24.5,28.125,2023,3,0.0
24.5,28.75,2023,3,0.0
24.5,29.375,2023,3,0.0
24.5,30.0,2023,3,0.0
24.5,30.625,2023,3,0.0
24.5,31.25,2023,3,0.0
24.5,31.875,2023,3,0.0
24.5,32.5,2023,3,0.0
24.5,33.125,2023,3,0.0
24.5,33.75,2023,3,0.0
25.0,25.625,2023,3,0.03
25.0,26.25,2023,3,0.03
25.0,26.875,2023,3,0.03
25.0,27.5,2023,3,0.03
25.0,28.125,2023,3,0.0
25.0,28.75,2023,3,0.0
25.0,29.375,2023,3,0.0
25.0,30.0,2023,3,0.0
25.0,30.625,2023,3,0.0
25.0,31.25,2023,3,0.0
25.0,31.875,2023,3,0.0
25.0,32.5,2023,3,0.0
25.0,33.125,2023,3,0.0
25.0,33.75,2023,3,0.0
25.5,25.625,2023,3,0.07
25.5,26.25,2023,3,0.07
25.5,26.875,2023,3,0.06
25.5,27.5,2023,3,0.05
25.5,28.125,2023,3,0.0
25.5,28.75,2023,3,0.0
25.5,29.375,2023,3,0.0
25.5,30.0,2023,3,0.0
25.5,30.625,2023,3,0.0
25.5,31.25,2023,3,0.0
25.5,31.875,2023,3,0.0
25.5,32.5,2023,3,0.0
25.5,33.125,2023,3,0.0
25.5,33.75,2023,3,0.0
26.0,25.625,2023,3,0.13
26.0,26.25,2023,3,0.13
26.0,26.875,2023,3,0.08
26.0,27.5,2023,3,0.13
26.0,28.125,2023,3,0.01
26.0,28.75,2023,3,0.0
26.0,29.375,2023,3,0.0
26.0,30.0,2023,3,0.0
26.0,30.625,2023,3,0.0
26.0,31.25,2023,3,0.0
26.0,31.875,2023,3,0.0
26.0,32.5,2023,3,0.0
26.0,33.125,2023,3,0.0
26.0,33.75,2023,3,0.0
26.5,25.625,2023,3,0.18
26.5,26.25,2023,3,0.25
26.5,26.875,2023,3,0.19
26.5,27.5,2023,3,0.18
26.5,28.125,2023,3,0.03
26.5,28.75,2023,3,0.01
26.5,29.375,2023,3,0.0
26.5,30.0,2023,3,0.0
26.5,30.625,2023,3,0.0
26.5,31.25,2023,3,0.0
26.5,31.875,2023,3,0.0
26.5,32.5,2023,3,0.0
26.5,33.125,2023,3,0.0
26.5,33.75,2023,3,0.0
27.0,25.625,2023,3,0.25
27.0,26.25,2023,3,0.41
27.0,26.875,2023,3,0.29
27.0,27.5,2023,3,0.16
27.0,28.125,2023,3,0.05
27.0,28.75,2023,3,0.01
27.0,29.375,2023,3,0.01
27.0,30.0,2023,3,0.0
27.0,30.625,2023,3,0.0
27.0,31.25,2023,3,0.0
27.0,31.875,2023,3,0.0
27.0,32.5,2023,3,0.0
27.0,33.125,2023,3,0.0
27.0,33.75,2023,3,0.02
27.5,25.625,2023,3,0.32
27.5,26.25,2023,3,0.31
27.5,26.875,2023,3,0.3
27.5,27.5,2023,3,0.21
27.5,28.125,2023,3,0.12
27.5,28.75,2023,3,0.04
27.5,29.375,2023,3,0.04
27.5,30.0,2023,3,0.03
27.5,30.625,2023,3,0.04
27.5,31.25,2023,3,0.02
27.5,31.875,2023,3,0.02
27.5,32.5,2023,3,0.04
27.5,33.125,2023,3,0.03
27.5,33.75,2023,3,0.18
28.0,25.625,2023,3,0.42
28.0,26.25,2023,3,0.4
28.0,26.875,2023,3,0.36
28.0,27.5,2023,3,0.34
28.0,28.125,2023,3,0.2
28.0,28.75,2023,3,0.19
28.0,29.375,2023,3,0.15
28.0,30.0,2023,3,0.1
28.0,30.625,2023,3,0.09
28.0,31.25,2023,3,0.03
28.0,31.875,2023,3,0.02
28.0,32.5,2023,3,0.18
28.0,33.125,2023,3,0.07
28.0,33.75,2023,3,0.46
28.5,25.625,2023,3,0.6
28.5,26.25,2023,3,0.55
28.5,26.875,2023,3,0.53
28.5,27.5,2023,3,0.49
28.5,28.125,2023,3,0.31
28.5,28.75,2023,3,0.29
28.5,29.375,2023,3,0.32
28.5,30.0,2023,3,0.18
28.5,30.625,2023,3,0.11
28.5,31.25,2023,3,0.04
28.5,31.875,2023,3,0.05
28.5,32.5,2023,3,0.39
28.5,33.125,2023,3,0.56
28.5,33.75,2023,3,0.54
29.0,25.625,2023,3,0.48
29.0,26.25,2023,3,0.55
29.0,26.875,2023,3,0.81
29.0,27.5,2023,3,0.74
29.0,28.125,2023,3,0.74
29.0,28.75,2023,3,0.56
29.0,29.375,2023,3,0.51
29.0,30.0,2023,3,0.28
29.0,30.625,2023,3,0.22
29.0,31.25,2023,3,0.05
29.0,31.875,2023,3,0.08
29.0,32.5,2023,3,0.6
29.0,33.125,2023,3,0.77
29.0,33.75,2023,3,0.68
29.5,25.625,2023,3,0.43
29.5,26.25,2023,3,0.49
29.5,26.875,2023,3,1.05
29.5,27.5,2023,3,1.29
29.5,28.125,2023,3,1.52
29.5,28.75,2023,3,1.5
29.5,29.375,2023,3,1.14
29.5,30.0,2023,3,0.5
29.5,30.625,2023,3,0.3
29.5,31.25,2023,3,0.11
29.5,31.875,2023,3,0.18
29.5,32.5,2023,3,0.67
29.5,33.125,2023,3,0.95
29.5,33.75,2023,3,1.07
30.0,25.625,2023,3,0.94
30.0,26.25,2023,3,0.46
30.0,26.875,2023,3,0.77
30.0,27.5,2023,3,1.0
30.0,28.125,2023,3,1.59
30.0,28.75,2023,3,1.42
30.0,29.375,2023,3,1.32
30.0,30.0,2023,3,0.61
30.0,30.625,2023,3,0.58
30.0,31.25,2023,3,0.38
30.0,31.875,2023,3,0.38
30.0,32.5,2023,3,0.55
30.0,33.125,2023,3,0.49
30.0,33.75,2023,3,0.93
30.5,25.625,2023,3,1.5
30.5,26.25,2023,3,0.49
30.5,26.875,2023,3,0.66
30.5,27.5,2023,3,0.81
30.5,28.125,2023,3,1.69
30.5,28.75,2023,3,2.09
30.5,29.375,2023,3,1.82
30.5,30.0,2023,3,1.85
30.5,30.625,2023,3,1.68
30.5,31.25,2023,3,0.87
30.5,31.875,2023,3,0.74
30.5,32.5,2023,3,0.36
30.5,33.125,2023,3,0.44
30.5,33.75,2023,3,0.38
31.0,25.625,2023,3,1.65
31.0,26.25,2023,3,0.63
31.0,26.875,2023,3,0.71
31.0,27.5,2023,3,1.01
31.0,28.125,2023,3,1.99
31.0,28.75,2023,3,4.05
31.0,29.375,2023,3,4.07
31.0,30.0,2023,3,4.66
31.0,30.625,2023,3,4.75
31.0,31.25,2023,3,1.67
31.0,31.875,2023,3,1.14
31.0,32.5,2023,3,0.35
31.0,33.125,2023,3,0.41
31.0,33.75,2023,3,0.22
31.5,25.625,2023,3,4.51
31.5,26.25,2023,3,0.45
31.5,26.875,2023,3,0.61
31.5,27.5,2023,3,0.75
31.5,28.125,2023,3,1.5
31.5,28.75,2023,3,3.73
31.5,29.375,2023,3,5.0
31.5,30.0,2023,3,7.5
31.5,30.625,2023,3,6.43
31.5,31.25,2023,3,2.43
31.5,31.875,2023,3,1.91
31.5,32.5,2023,3,0.92
31.5,33.125,2023,3,0.57
31.5,33.75,2023,3,0.33
23.0,25.625,2023,4,0.03
23.0,26.25,2023,4,0.05
23.0,26.875,2023,4,0.01
23.0,27.5,2023,4,0.0
23.0,28.125,2023,4,0.0
23.0,28.75,2023,4,0.0
23.0,29.375,2023,4,0.0
23.0,30.0,2023,4,0.0
23.0,30.625,2023,4,0.0
23.0,31.25,2023,4,0.0
23.0,31.875,2023,4,0.0
23.0,32.5,2023,4,0.0
23.0,33.125,2023,4,0.0
23.0,33.75,2023,4,0.0
23.5,25.625,2023,4,0.03
23.5,26.25,2023,4,0.11
23.5,26.875,2023,4,0.02
23.5,27.5,2023,4,0.01
23.5,28.125,2023,4,0.0
23.5,28.75,2023,4,0.0
23.5,29.375,2023,4,0.0
23.5,30.0,2023,4,0.0
23.5,30.625,2023,4,0.0
23.5,31.25,2023,4,0.0
23.5,31.875,2023,4,0.0
23.5,32.5,2023,4,0.0
23.5,33.125,2023,4,0.0
23.5,33.75,2023,4,0.0
24.0,25.625,2023,4,0.06
24.0,26.25,2023,4,0.12
24.0,26.875,2023,4,0.03
24.0,27.5,2023,4,0.01
24.0,28.125,2023,4,0.0
24.0,28.75,2023,4,0.0
24.0,29.375,2023,4,0.0
24.0,30.0,2023,4,0.0
24.0,30.625,2023,4,0.0
24.0,31.25,2023,4,0.0
24.0,31.875,2023,4,0.0
24.0,32.5,2023,4,0.0
24.0,33.125,2023,4,0.0
24.0,33.75,2023,4,0.0
