-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
23.5,28.75,2023,2,56.34
23.5,29.375,2023,2,55.43
23.5,30.0,2023,2,55.21
23.5,30.625,2023,2,59.85
23.5,31.25,2023,2,60.97
23.5,31.875,2023,2,58.28
23.5,32.5,2023,2,51.29
23.5,33.125,2023,2,43.6
23.5,33.75,2023,2,35.19
24.0,25.625,2023,2,72.17
24.0,26.25,2023,2,75.81
24.0,26.875,2023,2,70.25
24.0,27.5,2023,2,64.14
24.0,28.125,2023,2,61.93
24.0,28.75,2023,2,58.03
24.0,29.375,2023,2,58.13
24.0,30.0,2023,2,57.12
24.0,30.625,2023,2,63.4
24.0,31.25,2023,2,66.09
24.0,31.875,2023,2,64.13
24.0,32.5,2023,2,53.37
24.0,33.125,2023,2,50.37
24.0,33.75,2023,2,34.25
24.5,25.625,2023,2,71.68
24.5,26.25,2023,2,75.79
24.5,26.875,2023,2,73.38
24.5,27.5,2023,2,68.42
24.5,28.125,2023,2,64.28
24.5,28.75,2023,2,60.64
24.5,29.375,2023,2,61.67
24.5,30.0,2023,2,59.47
24.5,30.625,2023,2,64.21
24.5,31.25,2023,2,69.86
24.5,31.875,2023,2,67.42
24.5,32.5,2023,2,57.24
24.5,33.125,2023,2,51.84
24.5,33.75,2023,2,34.16
25.0,25.625,2023,2,71.12
25.0,26.25,2023,2,75.67
25.0,26.875,2023,2,74.08
25.0,27.5,2023,2,69.37
25.0,28.125,2023,2,65.02
25.0,28.75,2023,2,63.26
25.0,29.375,2023,2,63.84
25.0,30.0,2023,2,60.24
25.0,30.625,2023,2,64.27
25.0,31.25,2023,2,72.46
25.0,31.875,2023,2,70.4
25.0,32.5,2023,2,61.95
25.0,33.125,2023,2,52.75
25.0,33.75,2023,2,35.31
25.5,25.625,2023,2,72.63
25.5,26.25,2023,2,76.03
25.5,26.875,2023,2,73.52
25.5,27.5,2023,2,69.75
25.5,28.125,2023,2,64.94
25.5,28.75,2023,2,64.95
25.5,29.375,2023,2,70.65
25.5,30.0,2023,2,68.25
25.5,30.625,2023,2,67.37
25.5,31.25,2023,2,75.53
25.5,31.875,2023,2,72.56
25.5,32.5,2023,2,64.01
25.5,33.125,2023,2,52.4
25.5,33.75,2023,2,34.77
26.0,25.625,2023,2,74.24
26.0,26.25,2023,2,75.81
26.0,26.875,2023,2,72.37
26.0,27.5,2023,2,69.64
26.0,28.125,2023,2,66.21
26.0,28.75,2023,2,70.84
26.0,29.375,2023,2,74.62
26.0,30.0,2023,2,73.14
26.0,30.625,2023,2,74.03
26.0,31.25,2023,2,76.12
26.0,31.875,2023,2,70.35
26.0,32.5,2023,2,58.04
26.0,33.125,2023,2,38.43
26.0,33.75,2023,2,31.18
26.5,25.625,2023,2,75.41
26.5,26.25,2023,2,75.42
26.5,26.875,2023,2,73.28
26.5,27.5,2023,2,71.57
26.5,28.125,2023,2,69.5
26.5,28.75,2023,2,72.87
26.5,29.375,2023,2,73.6
26.5,30.0,2023,2,74.59
26.5,30.625,2023,2,75.37
26.5,31.25,2023,2,74.94
26.5,31.875,2023,2,65.95
26.5,32.5,2023,2,48.16
26.5,33.125,2023,2,31.86
26.5,33.75,2023,2,36.46
27.0,25.625,2023,2,76.06
27.0,26.25,2023,2,75.46
27.0,26.875,2023,2,73.35
27.0,27.5,2023,2,72.48
27.0,28.125,2023,2,71.5
27.0,28.75,2023,2,73.53
27.0,29.375,2023,2,75.57
27.0,30.0,2023,2,75.69
27.0,30.625,2023,2,75.5
27.0,31.25,2023,2,71.53
27.0,31.875,2023,2,60.46
27.0,32.5,2023,2,45.84
27.0,33.125,2023,2,36.88
27.0,33.75,2023,2,56.13
27.5,25.625,2023,2,75.81
27.5,26.25,2023,2,73.94
27.5,26.875,2023,2,73.63
27.5,27.5,2023,2,73.89
27.5,28.125,2023,2,74.66
27.5,28.75,2023,2,76.14
27.5,29.375,2023,2,76.63
27.5,30.0,2023,2,75.8
27.5,30.625,2023,2,72.75
27.5,31.25,2023,2,70.74
27.5,31.875,2023,2,56.47
27.5,32.5,2023,2,49.26
27.5,33.125,2023,2,56.45
27.5,33.75,2023,2,63.04
28.0,25.625,2023,2,75.09
28.0,26.25,2023,2,75.87
28.0,26.875,2023,2,77.02
28.0,27.5,2023,2,78.03
28.0,28.125,2023,2,78.29
28.0,28.75,2023,2,78.04
28.0,29.375,2023,2,76.57
28.0,30.0,2023,2,73.49
28.0,30.625,2023,2,70.32
28.0,31.25,2023,2,72.45
28.0,31.875,2023,2,58.62
28.0,32.5,2023,2,53.41
28.0,33.125,2023,2,63.59
28.0,33.75,2023,2,62.13
28.5,25.625,2023,2,77.37
28.5,26.25,2023,2,79.27
28.5,26.875,2023,2,79.62
28.5,27.5,2023,2,79.17
28.5,28.125,2023,2,80.41
28.5,28.75,2023,2,77.04
28.5,29.375,2023,2,73.8
28.5,30.0,2023,2,71.94
28.5,30.625,2023,2,72.94
28.5,31.25,2023,2,72.86
28.5,31.875,2023,2,61.01
28.5,32.5,2023,2,60.25
28.5,33.125,2023,2,67.75
28.5,33.75,2023,2,65.52
29.0,25.625,2023,2,80.34
29.0,26.25,2023,2,80.2
29.0,26.875,2023,2,74.38
29.0,27.5,2023,2,70.66
29.0,28.125,2023,2,71.17
29.0,28.75,2023,2,74.22
29.0,29.375,2023,2,73.47
29.0,30.0,2023,2,75.46
29.0,30.625,2023,2,75.57
29.0,31.25,2023,2,72.31
29.0,31.875,2023,2,64.37
29.0,32.5,2023,2,70.85
29.0,33.125,2023,2,61.49
29.0,33.75,2023,2,70.21
29.5,25.625,2023,2,80.95
29.5,26.25,2023,2,80.2
29.5,26.875,2023,2,70.92
29.5,27.5,2023,2,67.41
29.5,28.125,2023,2,71.62
29.5,28.75,2023,2,75.27
29.5,29.375,2023,2,76.97
29.5,30.0,2023,2,78.76
29.5,30.625,2023,2,75.93
29.5,31.25,2023,2,73.92
29.5,31.875,2023,2,72.96
29.5,32.5,2023,2,70.63
29.5,33.125,2023,2,65.77
29.5,33.75,2023,2,73.18
30.0,25.625,2023,2,82.01
30.0,26.25,2023,2,80.93
30.0,26.875,2023,2,74.25
30.0,27.5,2023,2,69.08
30.0,28.125,2023,2,74.27
30.0,28.75,2023,2,75.89
30.0,29.375,2023,2,78.2
30.0,30.0,2023,2,80.73
30.0,30.625,2023,2,79.54
30.0,31.25,2023,2,77.2
30.0,31.875,2023,2,79.11
30.0,32.5,2023,2,70.76
30.0,33.125,2023,2,74.46
30.0,33.75,2023,2,74.61
30.5,25.625,2023,2,82.11
30.5,26.25,2023,2,81.58
30.5,26.875,2023,2,79.26
30.5,27.5,2023,2,77.19
30.5,28.125,2023,2,77.77
30.5,28.75,2023,2,75.08
30.5,29.375,2023,2,79.0
30.5,30.0,2023,2,80.28
30.5,30.625,2023,2,79.62
30.5,31.25,2023,2,79.25
30.5,31.875,2023,2,78.53
30.5,32.5,2023,2,71.85
30.5,33.125,2023,2,75.48
30.5,33.75,2023,2,72.91
31.0,25.625,2023,2,81.5
31.0,26.25,2023,2,80.26
31.0,26.875,2023,2,78.81
31.0,27.5,2023,2,78.03
31.0,28.125,2023,2,78.34
31.0,28.75,2023,2,76.39
31.0,29.375,2023,2,76.89
31.0,30.0,2023,2,79.7
31.0,30.625,2023,2,80.5
31.0,31.25,2023,2,78.43
31.0,31.875,2023,2,75.74
31.0,32.5,2023,2,74.58
31.0,33.125,2023,2,74.88
31.0,33.75,2023,2,71.41
31.5,25.625,2023,2,77.01
31.5,26.25,2023,2,77.32
31.5,26.875,2023,2,77.29
31.5,27.5,2023,2,76.98
31.5,28.125,2023,2,75.94
31.5,28.75,2023,2,75.14
31.5,29.375,2023,2,75.19
31.5,30.0,2023,2,76.03
31.5,30.625,2023,2,76.08
31.5,31.25,2023,2,75.24
31.5,31.875,2023,2,74.34
31.5,32.5,2023,2,73.48
31.5,33.125,2023,2,72.02
31.5,33.75,2023,2,71.38
23.0,25.625,2023,3,63.81
23.0,26.25,2023,3,64.0
23.0,26.875,2023,3,61.11
23.0,27.5,2023,3,61.13
23.0,28.125,2023,3,60.98
23.0,28.75,2023,3,60.11
23.0,29.375,2023,3,57.53
23.0,30.0,2023,3,55.63
23.0,30.625,2023,3,56.63
23.0,31.25,2023,3,56.48
23.0,31.875,2023,3,57.0
23.0,32.5,2023,3,56.01
23.0,33.125,2023,3,50.71
23.0,33.75,2023,3,41.15
23.5,25.625,2023,3,67.61
23.5,26.25,2023,3,72.52
23.5,26.875,2023,3,68.7
23.5,27.5,2023,3,66.1
23.5,28.125,2023,3,64.38
23.5,28.75,2023,3,62.25
23.5,29.375,2023,3,59.92
23.5,30.0,2023,3,58.0
23.5,30.625,2023,3,59.76
23.5,31.25,2023,3,61.52
23.5,31.875,2023,3,60.7
23.5,32.5,2023,3,56.44
23.5,33.125,2023,3,52.42
23.5,33.75,2023,3,46.06
24.0,25.625,2023,3,73.36
24.0,26.25,2023,3,78.0
24.0,26.875,2023,3,74.65
24.0,27.5,2023,3,69.54
24.0,28.125,2023,3,67.37
24.0,28.75,2023,3,64.85
24.0,29.375,2023,3,62.89
24.0,30.0,2023,3,61.01
24.0,30.625,2023,3,63.65
24.0,31.25,2023,3,65.99
24.0,31.875,2023,3,65.49
24.0,32.5,2023,3,57.03
24.0,33.125,2023,3,55.57
24.0,33.75,2023,3,46.79
24.5,25.625,2023,3,74.86
24.5,26.25,2023,3,79.69
24.5,26.875,2023,3,78.83
24.5,27.5,2023,3,73.95
24.5,28.125,2023,3,69.74
24.5,28.75,2023,3,66.45
24.5,29.375,2023,3,65.87
24.5,30.0,2023,3,63.67
24.5,30.625,2023,3,63.94
24.5,31.25,2023,3,68.71
24.5,31.875,2023,3,66.75
24.5,32.5,2023,3,57.98
24.5,33.125,2023,3,57.08
24.5,33.75,2023,3,48.61
25.0,25.625,2023,3,76.94
25.0,26.25,2023,3,80.84
25.0,26.875,2023,3,80.02
25.0,27.5,2023,3,74.94
25.0,28.125,2023,3,69.19
25.0,28.75,2023,3,64.15
25.0,29.375,2023,3,66.31
25.0,30.0,2023,3,63.48
25.0,30.625,2023,3,64.23
25.0,31.25,2023,3,69.41
25.0,31.875,2023,3,67.87
25.0,32.5,2023,3,60.77
25.0,33.125,2023,3,60.14
25.0,33.75,2023,3,51.95
25.5,25.625,2023,3,79.93
25.5,26.25,2023,3,81.41
25.5,26.875,2023,3,79.08
25.5,27.5,2023,3,74.17
25.5,28.125,2023,3,66.73
25.5,28.75,2023,3,63.35
25.5,29.375,2023,3,69.03
25.5,30.0,2023,3,67.9
25.5,30.625,2023,3,66.31
25.5,31.25,2023,3,71.0
25.5,31.875,2023,3,69.19
25.5,32.5,2023,3,64.27
25.5,33.125,2023,3,65.0
25.5,33.75,2023,3,53.51
26.0,25.625,2023,3,80.52
26.0,26.25,2023,3,80.48
26.0,26.875,2023,3,76.79
26.0,27.5,2023,3,71.07
26.0,28.125,2023,3,64.57
26.0,28.75,2023,3,65.13
26.0,29.375,2023,3,67.53
26.0,30.0,2023,3,70.49
26.0,30.625,2023,3,70.81
26.0,31.25,2023,3,71.62
26.0,31.875,2023,3,67.73
26.0,32.5,2023,3,64.87
26.0,33.125,2023,3,59.7
26.0,33.75,2023,3,44.95
26.5,25.625,2023,3,78.86
26.5,26.25,2023,3,78.72
26.5,26.875,2023,3,74.11
26.5,27.5,2023,3,68.85
26.5,28.125,2023,3,64.64
26.5,28.75,2023,3,63.6
26.5,29.375,2023,3,69.98
26.5,30.0,2023,3,71.49
26.5,30.625,2023,3,71.92
26.5,31.25,2023,3,71.43
26.5,31.875,2023,3,67.59
26.5,32.5,2023,3,64.32
26.5,33.125,2023,3,50.25
26.5,33.75,2023,3,37.81
27.0,25.625,2023,3,76.25
27.0,26.25,2023,3,77.58
27.0,26.875,2023,3,73.07
27.0,27.5,2023,3,69.18
27.0,28.125,2023,3,64.74
27.0,28.75,2023,3,64.99
27.0,29.375,2023,3,72.54
27.0,30.0,2023,3,72.99
27.0,30.625,2023,3,73.17
27.0,31.25,2023,3,69.99
27.0,31.875,2023,3,72.64
27.0,32.5,2023,3,62.34
27.0,33.125,2023,3,46.97
27.0,33.75,2023,3,53.6
27.5,25.625,2023,3,76.69
27.5,26.25,2023,3,78.19
27.5,26.875,2023,3,74.62
27.5,27.5,2023,3,72.08
27.5,28.125,2023,3,70.29
27.5,28.75,2023,3,72.06
27.5,29.375,2023,3,73.87
27.5,30.0,2023,3,73.72
27.5,30.625,2023,3,72.06
27.5,31.25,2023,3,71.25
27.5,31.875,2023,3,70.89
27.5,32.5,2023,3,61.34
27.5,33.125,2023,3,54.45
27.5,33.75,2023,3,63.1
28.0,25.625,2023,3,77.61
28.0,26.25,2023,3,78.84
28.0,26.875,2023,3,77.93
28.0,27.5,2023,3,76.51
28.0,28.125,2023,3,74.38
28.0,28.75,2023,3,74.78
28.0,29.375,2023,3,74.43
28.0,30.0,2023,3,72.76
28.0,30.625,2023,3,71.96
28.0,31.25,2023,3,70.18
28.0,31.875,2023,3,68.22
28.0,32.5,2023,3,60.13
28.0,33.125,2023,3,56.58
28.0,33.75,2023,3,63.61
28.5,25.625,2023,3,76.77
28.5,26.25,2023,3,78.5
28.5,26.875,2023,3,78.41
28.5,27.5,2023,3,75.64
28.5,28.125,2023,3,75.45
28.5,28.75,2023,3,74.86
28.5,29.375,2023,3,74.3
28.5,30.0,2023,3,74.72
28.5,30.625,2023,3,74.43
28.5,31.25,2023,3,70.18
28.5,31.875,2023,3,66.65
28.5,32.5,2023,3,63.0
28.5,33.125,2023,3,67.6
28.5,33.75,2023,3,69.37
29.0,25.625,2023,3,75.25
29.0,26.25,2023,3,76.75
29.0,26.875,2023,3,73.09
29.0,27.5,2023,3,71.47
29.0,28.125,2023,3,73.36
29.0,28.75,2023,3,76.64
29.0,29.375,2023,3,76.7
29.0,30.0,2023,3,77.95
29.0,30.625,2023,3,76.08
29.0,31.25,2023,3,68.32
29.0,31.875,2023,3,67.76
29.0,32.5,2023,3,72.83
29.0,33.125,2023,3,63.19
29.0,33.75,2023,3,72.58
29.5,25.625,2023,3,75.62
29.5,26.25,2023,3,75.75
29.5,26.875,2023,3,71.9
29.5,27.5,2023,3,73.01
29.5,28.125,2023,3,75.88
29.5,28.75,2023,3,79.14
29.5,29.375,2023,3,80.62
29.5,30.0,2023,3,80.67
29.5,30.625,2023,3,77.6
29.5,31.25,2023,3,77.31
29.5,31.875,2023,3,78.66
29.5,32.5,2023,3,73.22
29.5,33.125,2023,3,64.73
29.5,33.75,2023,3,73.68
30.0,25.625,2023,3,76.63
30.0,26.25,2023,3,76.18
30.0,26.875,2023,3,72.62
30.0,27.5,2023,3,72.97
30.0,28.125,2023,3,76.21
30.0,28.75,2023,3,80.64
30.0,29.375,2023,3,80.31
30.0,30.0,2023,3,81.92
30.0,30.625,2023,3,80.78
30.0,31.25,2023,3,79.83
30.0,31.875,2023,3,80.72
30.0,32.5,2023,3,70.46
30.0,33.125,2023,3,73.04
30.0,33.75,2023,3,74.89
30.5,25.625,2023,3,77.28
30.5,26.25,2023,3,73.29
30.5,26.875,2023,3,72.41
30.5,27.5,2023,3,71.6
30.5,28.125,2023,3,74.23
30.5,28.75,2023,3,79.51
30.5,29.375,2023,3,79.79
30.5,30.0,2023,3,82.25
30.5,30.625,2023,3,80.63
30.5,31.25,2023,3,81.03
30.5,31.875,2023,3,79.34
30.5,32.5,2023,3,73.13
30.5,33.125,2023,3,76.65
30.5,33.75,2023,3,76.52
31.0,25.625,2023,3,74.25
31.0,26.25,2023,3,70.17
31.0,26.875,2023,3,68.51
31.0,27.5,2023,3,68.17
31.0,28.125,2023,3,70.94
31.0,28.75,2023,3,75.39
31.0,29.375,2023,3,77.97
31.0,30.0,2023,3,82.09
31.0,30.625,2023,3,82.06
31.0,31.25,2023,3,80.55
31.0,31.875,2023,3,78.19
31.0,32.5,2023,3,77.06
31.0,33.125,2023,3,77.95
31.0,33.75,2023,3,72.92
31.5,25.625,2023,3,72.17
31.5,26.25,2023,3,68.96
31.5,26.875,2023,3,68.15
31.5,27.5,2023,3,69.19
31.5,28.125,2023,3,70.93
31.5,28.75,2023,3,72.12
31.5,29.375,2023,3,75.18
31.5,30.0,2023,3,76.76
31.5,30.625,2023,3,76.67
31.5,31.25,2023,3,75.46
31.5,31.875,2023,3,73.93
31.5,32.5,2023,3,72.17
31.5,33.125,2023,3,71.36
31.5,33.75,2023,3,70.65
23.0,25.625,2023,4,68.59
23.0,26.25,2023,4,70.58
23.0,26.875,2023,4,67.41
23.0,27.5,2023,4,67.06
23.0,28.125,2023,4,65.55
23.0,28.75,2023,4,63.44
23.0,29.375,2023,4,59.97
23.0,30.0,2023,4,57.49
23.0,30.625,2023,4,59.29
23.0,31.25,2023,4,56.84
23.0,31.875,2023,4,56.2
23.0,32.5,2023,4,56.03
23.0,33.125,2023,4,55.1
23.0,33.75,2023,4,52.08
23.5,25.625,2023,4,70.98
23.5,26.25,2023,4,73.34
23.5,26.875,2023,4,70.65
23.5,27.5,2023,4,69.25
23.5,28.125,2023,4,66.89
23.5,28.75,2023,4,63.36
23.5,29.375,2023,4,60.81
23.5,30.0,2023,4,58.88
23.5,30.625,2023,4,61.95
23.5,31.25,2023,4,62.04
23.5,31.875,2023,4,61.09
23.5,32.5,2023,4,57.21
23.5,33.125,2023,4,55.58
23.5,33.75,2023,4,55.99
24.0,25.625,2023,4,73.28
24.0,26.25,2023,4,75.09
24.0,26.875,2023,4,72.22
24.0,27.5,2023,4,70.05
24.0,28.125,2023,4,67.76
24.0,28.75,2023,4,64.64
24.0,29.375,2023,4,63.93
24.0,30.0,2023,4,61.94
24.0,30.625,2023,4,65.65
24.0,31.25,2023,4,67.63
24.0,31.875,2023,4,67.15
24.0,32.5,2023,4,59.73
24.0,33.125,2023,4,59.55
24.0,33.75,2023,4,55.76
